ride_id,date,time,day_of_week,hour,is_weekend,pickup_location,drop_location,vehicle_type,distance_km,trip_duration_min,payment_type,weather,surge_multiplier,ride_status,fare_amount,driver_rating,customer_rating
UB110172,2024-07-22,09:38,Monday,9,False,University Area,Riverside,Auto,2.73,11.9,Card,Clear,1.2,Completed,70.49,5.0,4.8
UB112939,2024-07-22,09:43,Monday,9,False,University Area,Suburb North,UberGo,1.24,4.6,UPI,Clear,1.2,Completed,72.65,4.8,4.7
UB104231,2024-07-22,09:55,Monday,9,False,Suburb South,Riverside,UberGo,7.89,24.4,Card,Clear,1.8,Completed,294.1,4.6,4.5
UB117727,2024-07-22,10:37,Monday,10,False,Downtown,Railway Station,UberGo,3.98,17.1,UPI,Rain,1.0,Completed,109.43,4.1,4.2
UB106144,2024-07-22,10:38,Monday,10,False,Old City,Mall District,Moto,3.62,12.7,UPI,Cloudy,1.0,Completed,46.88,4.5,4.3
UB101800,2024-07-22,10:55,Monday,10,False,Old City,Riverside,UberGo,6.73,17.1,Card,Clear,1.0,Completed,139.68,5.0,4.7
UB116427,2024-07-22,11:59,Monday,11,False,Suburb North,Mall District,Moto,6.99,18.2,UPI,Clear,1.0,Cancelled by Driver,0.0,,
UB104153,2024-07-22,12:27,Monday,12,False,Old City,Suburb North,Auto,2.52,5.9,Card,Clear,1.0,Completed,51.06,4.6,4.3
UB110152,2024-07-22,12:56,Monday,12,False,University Area,Tech Park,Auto,1.7,3.0,Card,Cloudy,1.0,Completed,41.6,4.9,5.0
UB102642,2024-07-22,13:19,Monday,13,False,Old City,Mall District,UberXL,1.01,3.0,UPI,Fog,1.0,Completed,92.16,4.7,4.7
UB110122,2024-07-22,14:35,Monday,14,False,Suburb North,University Area,UberGo,9.03,27.4,UPI,Clear,1.0,Completed,180.43,4.6,4.8
UB107043,2024-07-22,15:01,Monday,15,False,Mall District,University Area,UberX,2.84,8.8,Card,Clear,1.0,Completed,107.76,4.6,4.8
UB111220,2024-07-22,15:08,Monday,15,False,Riverside,Suburb South,Premier,6.11,16.3,Cash,Cloudy,1.0,Completed,219.73,4.5,4.6
UB106557,2024-07-22,15:26,Monday,15,False,Tech Park,Railway Station,UberGo,8.63,28.7,Cash,Clear,1.0,Completed,177.98,4.6,4.6
UB102779,2024-07-22,16:12,Monday,16,False,Airport,Suburb South,UberXL,3.53,11.2,Cash,Clear,1.0,Completed,148.88,4.2,4.6
UB119208,2024-07-22,16:14,Monday,16,False,Downtown,Mall District,Moto,5.57,20.8,UPI,Cloudy,1.0,Cancelled by Driver,0.0,,
UB104896,2024-07-22,16:32,Monday,16,False,Downtown,Old City,UberGo,9.78,30.7,Cash,Clear,1.0,Completed,193.63,4.5,5.0
UB106659,2024-07-22,16:48,Monday,16,False,Suburb North,Downtown,UberX,3.72,13.1,UPI,Clear,1.0,Completed,126.94,4.4,4.4
UB117393,2024-07-22,17:27,Monday,17,False,Mall District,Railway Station,UberX,7.31,21.6,UPI,Cloudy,1.0,Completed,188.91,4.8,4.4
UB110554,2024-07-22,17:42,Monday,17,False,Tech Park,Old City,UberGo,5.0,18.6,Card,Clear,1.0,Completed,122.9,4.3,4.7
UB110911,2024-07-22,18:02,Monday,18,False,Downtown,Suburb South,UberXL,2.89,16.1,Card,Clear,1.5,Cancelled by Driver,0.0,,
UB102224,2024-07-22,18:04,Monday,18,False,Mall District,University Area,UberGo,3.51,8.5,Cash,Clear,1.0,Completed,91.36,4.2,5.0
UB119455,2024-07-22,18:13,Monday,18,False,University Area,Suburb South,UberX,3.43,10.9,Card,Clear,1.8,Completed,214.58,3.8,4.2
UB115399,2024-07-22,18:27,Monday,18,False,Suburb South,University Area,UberX,2.6,3.0,Card,Clear,1.0,Completed,94.2,4.4,5.0
UB117833,2024-07-22,18:35,Monday,18,False,Railway Station,University Area,UberX,2.34,3.7,UPI,Clear,1.8,Completed,165.74,5.0,4.4
UB101301,2024-07-22,18:49,Monday,18,False,Old City,Riverside,Moto,8.7,35.2,Card,Clear,1.8,Completed,171.65,5.0,4.3
UB108922,2024-07-22,18:50,Monday,18,False,Suburb North,Mall District,Premier,4.83,16.8,Wallet,Clear,1.5,Completed,298.61,4.3,5.0
UB116904,2024-07-22,18:54,Monday,18,False,Mall District,Airport,Auto,2.03,6.9,Card,Cloudy,1.0,Completed,48.14,4.7,5.0
UB111969,2024-07-22,19:17,Monday,19,False,Mall District,Riverside,UberX,13.51,46.4,Card,Rain,1.0,Completed,314.15,4.6,4.9
UB103109,2024-07-22,19:22,Monday,19,False,Airport,Tech Park,Premier,3.66,14.7,UPI,Clear,1.0,Completed,174.56,4.3,4.7
UB104833,2024-07-22,19:26,Monday,19,False,Suburb North,Riverside,Premier,5.19,21.5,Cash,Cloudy,1.2,Completed,258.64,4.7,4.9
UB107536,2024-07-22,19:57,Monday,19,False,Airport,Riverside,UberX,1.84,8.9,Card,Clear,1.0,Completed,94.94,5.0,4.8
UB116750,2024-07-22,21:30,Monday,21,False,Riverside,Suburb North,Auto,7.64,22.7,UPI,Fog,1.0,Completed,108.82,4.4,5.0
UB106502,2024-07-22,22:28,Monday,22,False,Riverside,Tech Park,UberGo,5.24,17.1,UPI,Clear,1.0,Completed,123.29,4.9,4.7
UB103412,2024-07-22,22:37,Monday,22,False,Downtown,University Area,Moto,1.82,3.0,Wallet,Clear,1.0,Completed,28.32,5.0,4.4
UB104054,2024-07-22,23:51,Monday,23,False,Riverside,Suburb South,Premier,8.35,31.4,UPI,Clear,1.0,Completed,291.03,5.0,4.5
UB108458,2024-07-23,00:35,Tuesday,0,False,University Area,Railway Station,UberX,2.41,6.9,Card,Clear,1.0,Completed,98.75,4.1,5.0
UB100991,2024-07-23,00:47,Tuesday,0,False,Railway Station,Mall District,UberX,2.22,4.1,UPI,Rain,1.5,Completed,136.86,4.7,5.0
UB111043,2024-07-23,01:49,Tuesday,1,False,Suburb North,Old City,UberGo,3.48,12.1,Card,Clear,1.0,Completed,96.43,4.8,4.9
UB116382,2024-07-23,03:38,Tuesday,3,False,Suburb South,Tech Park,Auto,1.63,3.0,Card,Cloudy,1.0,Completed,41.04,4.3,5.0
UB108314,2024-07-23,03:51,Tuesday,3,False,Downtown,Tech Park,UberX,3.47,13.5,Card,Clear,1.0,Completed,124.41,4.3,4.8
UB118334,2024-07-23,04:03,Tuesday,4,False,Mall District,Airport,UberX,3.46,5.6,Card,Clear,1.0,Completed,110.06,4.9,5.0
UB118871,2024-07-23,05:42,Tuesday,5,False,Downtown,University Area,Auto,12.19,38.0,UPI,Rain,1.0,Cancelled by Driver,0.0,,
UB118469,2024-07-23,06:10,Tuesday,6,False,Riverside,Suburb South,Premier,15.19,34.6,UPI,Cloudy,1.0,Completed,414.35,4.8,4.7
UB103311,2024-07-23,06:39,Tuesday,6,False,Old City,Riverside,Moto,13.66,34.2,UPI,Clear,1.0,Completed,124.32,4.8,4.7
UB107483,2024-07-23,07:04,Tuesday,7,False,Tech Park,Railway Station,UberGo,3.74,16.8,UPI,Clear,1.0,Completed,106.34,5.0,4.8
UB108714,2024-07-23,07:10,Tuesday,7,False,University Area,Railway Station,UberXL,15.72,39.2,Card,Rain,1.2,Completed,479.9,5.0,4.5
UB100386,2024-07-23,07:17,Tuesday,7,False,Airport,Tech Park,UberX,1.93,4.5,UPI,Clear,1.0,Completed,88.19,4.6,4.8
UB105201,2024-07-23,07:20,Tuesday,7,False,Riverside,Suburb South,Premier,2.36,8.8,Card,Clear,1.0,Completed,139.48,4.5,4.6
UB104476,2024-07-23,07:49,Tuesday,7,False,Mall District,Railway Station,UberX,3.83,5.1,UPI,Cloudy,1.0,Completed,113.97,4.2,4.8
UB111982,2024-07-23,08:20,Tuesday,8,False,Old City,Riverside,UberGo,3.39,11.5,UPI,Fog,1.0,Completed,94.54,4.6,5.0
UB114250,2024-07-23,08:33,Tuesday,8,False,Tech Park,University Area,UberGo,5.21,16.3,Card,Clear,1.5,Cancelled by Driver,0.0,,
UB112810,2024-07-23,08:34,Tuesday,8,False,Mall District,Airport,UberGo,10.45,40.0,Cash,Clear,1.5,Completed,322.42,4.5,4.9
UB109761,2024-07-23,08:37,Tuesday,8,False,Suburb North,Railway Station,UberX,3.59,11.8,Cash,Rain,1.5,No Cars Available,0.0,,
UB118300,2024-07-23,08:48,Tuesday,8,False,Railway Station,Old City,UberX,11.64,30.9,Cash,Cloudy,1.5,Cancelled by Driver,0.0,,
UB111656,2024-07-23,08:50,Tuesday,8,False,Tech Park,Old City,Auto,1.21,10.8,Card,Clear,1.2,Completed,54.58,4.6,4.9
UB112678,2024-07-23,08:52,Tuesday,8,False,Suburb North,Tech Park,Auto,1.47,6.1,UPI,Cloudy,1.2,Completed,51.43,4.8,5.0
UB105813,2024-07-23,08:54,Tuesday,8,False,Tech Park,Riverside,UberX,2.65,11.1,Wallet,Cloudy,1.0,Cancelled by Driver,0.0,,
UB116224,2024-07-23,08:57,Tuesday,8,False,Downtown,University Area,UberX,12.83,39.6,Cash,Clear,1.0,Cancelled by Rider,0.0,,
UB108198,2024-07-23,08:58,Tuesday,8,False,University Area,Suburb South,UberX,7.45,17.6,Card,Clear,1.8,Completed,330.35,4.6,5.0
UB119456,2024-07-23,09:09,Tuesday,9,False,Riverside,Old City,UberX,0.95,3.0,Card,Rain,1.5,Completed,109.12,5.0,4.8
UB100431,2024-07-23,09:20,Tuesday,9,False,University Area,Suburb North,UberX,8.26,18.0,Card,Clear,1.0,Completed,194.78,5.0,4.3
UB102054,2024-07-23,09:24,Tuesday,9,False,Airport,Old City,Moto,9.84,23.0,Cash,Rain,1.8,Completed,166.39,3.9,5.0
UB112857,2024-07-23,09:43,Tuesday,9,False,University Area,Airport,UberX,2.14,10.5,Cash,Fog,1.2,Completed,122.06,4.8,4.8
UB106152,2024-07-23,09:51,Tuesday,9,False,Railway Station,Old City,UberX,10.23,31.4,Card,Cloudy,1.5,No Cars Available,0.0,,
UB115177,2024-07-23,10:03,Tuesday,10,False,Mall District,University Area,UberGo,1.18,3.7,Card,Cloudy,1.0,Completed,58.53,4.7,4.8
UB104144,2024-07-23,10:24,Tuesday,10,False,University Area,Riverside,UberGo,10.76,24.5,UPI,Clear,1.0,Completed,195.11,4.6,4.6
UB113402,2024-07-23,10:25,Tuesday,10,False,Railway Station,Airport,UberGo,4.91,10.0,UPI,Rain,1.8,Completed,196.22,4.9,4.8
UB107267,2024-07-23,10:48,Tuesday,10,False,Mall District,Suburb North,UberX,5.14,11.7,UPI,Clear,1.0,Completed,142.88,4.4,5.0
UB105768,2024-07-23,10:54,Tuesday,10,False,Downtown,Suburb South,UberX,2.58,6.6,UPI,Clear,1.0,Completed,100.42,4.8,4.6
UB116738,2024-07-23,11:10,Tuesday,11,False,Railway Station,Airport,UberGo,7.0,23.5,Cash,Fog,1.0,Completed,152.25,4.0,4.8
UB109816,2024-07-23,11:21,Tuesday,11,False,Suburb South,Railway Station,UberGo,2.97,5.0,Cash,Rain,1.0,Completed,80.17,5.0,4.6
UB106105,2024-07-23,15:36,Tuesday,15,False,Airport,Suburb North,Moto,2.8,8.2,Wallet,Clear,1.0,Completed,38.36,4.5,5.0
UB109277,2024-07-23,15:50,Tuesday,15,False,Old City,Suburb North,UberGo,2.62,4.6,Cash,Clear,1.0,Completed,75.72,4.1,4.8
UB112351,2024-07-23,15:52,Tuesday,15,False,Riverside,Suburb South,Auto,2.7,13.5,Cash,Cloudy,1.0,Completed,60.1,4.3,4.7
UB113194,2024-07-23,16:06,Tuesday,16,False,Suburb North,Downtown,UberX,5.64,17.1,Card,Rain,1.8,Completed,286.38,4.7,4.6
UB119221,2024-07-23,16:12,Tuesday,16,False,Old City,Suburb South,UberXL,4.04,13.5,UPI,Rain,1.0,Completed,161.64,4.2,4.4
UB108009,2024-07-23,16:22,Tuesday,16,False,Tech Park,Downtown,UberGo,4.75,15.0,Cash,Rain,1.2,Completed,137.7,5.0,4.7
UB112186,2024-07-23,16:29,Tuesday,16,False,Tech Park,Old City,Moto,7.66,29.4,UPI,Cloudy,1.0,Completed,84.48,4.5,4.4
UB107419,2024-07-23,16:30,Tuesday,16,False,Downtown,Riverside,Moto,9.51,34.6,Cash,Clear,1.0,Completed,99.74,4.9,4.4
UB119213,2024-07-23,17:02,Tuesday,17,False,Airport,Railway Station,Premier,4.25,12.9,Cash,Clear,1.0,Completed,180.63,5.0,5.0
UB119416,2024-07-23,17:03,Tuesday,17,False,Old City,University Area,Premier,9.35,31.0,Wallet,Cloudy,1.0,Completed,307.15,4.8,4.6
UB119124,2024-07-23,17:07,Tuesday,17,False,Suburb North,Suburb South,UberGo,3.91,13.2,Card,Clear,1.0,Completed,102.81,4.2,4.7
UB112905,2024-07-23,17:20,Tuesday,17,False,Downtown,Tech Park,UberGo,2.66,8.8,Wallet,Clear,1.0,Completed,82.46,4.1,5.0
UB110063,2024-07-23,17:24,Tuesday,17,False,Tech Park,Riverside,UberGo,7.25,26.5,UPI,Clear,1.0,Completed,159.5,4.5,4.5
UB107537,2024-07-23,17:39,Tuesday,17,False,Railway Station,Old City,Auto,2.84,9.6,UPI,Clear,1.0,Completed,57.32,4.6,4.9
UB117363,2024-07-23,17:41,Tuesday,17,False,Mall District,Suburb North,UberGo,5.98,15.1,UPI,Clear,1.0,Completed,128.43,5.0,4.5
UB115000,2024-07-23,17:47,Tuesday,17,False,Railway Station,Mall District,UberXL,7.62,18.3,Cash,Clear,1.0,Completed,228.52,4.5,4.0
UB102247,2024-07-23,18:00,Tuesday,18,False,Tech Park,Railway Station,UberGo,3.35,9.8,UPI,Clear,1.8,Cancelled by Rider,0.0,,
UB106911,2024-07-23,18:00,Tuesday,18,False,Railway Station,Downtown,Auto,4.55,10.0,UPI,Clear,1.0,Completed,71.4,5.0,4.4
UB119938,2024-07-23,18:14,Tuesday,18,False,Railway Station,Suburb South,Auto,2.9,12.7,Wallet,Clear,1.8,No Cars Available,0.0,,
UB114972,2024-07-23,18:30,Tuesday,18,False,Suburb South,Old City,UberX,6.34,14.5,UPI,Clear,1.2,Completed,196.22,4.3,5.0
UB106042,2024-07-23,18:42,Tuesday,18,False,Railway Station,Downtown,UberGo,2.09,8.0,UPI,Clear,1.0,Completed,74.99,4.6,4.4
UB107534,2024-07-23,18:52,Tuesday,18,False,Downtown,Old City,UberX,7.71,21.4,UPI,Rain,1.5,Completed,290.62,4.0,4.5
UB114790,2024-07-23,18:58,Tuesday,18,False,University Area,Downtown,UberXL,3.8,15.9,Wallet,Clear,1.8,Completed,292.68,4.6,4.8
UB111918,2024-07-23,18:59,Tuesday,18,False,Old City,Mall District,Auto,6.33,21.5,UPI,Rain,1.8,Completed,174.85,4.7,5.0
UB108386,2024-07-23,19:18,Tuesday,19,False,University Area,Mall District,Moto,1.36,3.0,Cash,Cloudy,1.8,Completed,46.01,5.0,4.6
UB105887,2024-07-23,19:21,Tuesday,19,False,Riverside,Suburb North,Auto,3.39,6.3,UPI,Clear,1.2,Completed,70.1,4.6,4.4
UB104553,2024-07-23,20:15,Tuesday,20,False,Old City,Riverside,UberXL,4.02,12.0,UPI,Fog,1.0,Completed,158.32,4.9,4.8
UB101921,2024-07-23,20:19,Tuesday,20,False,Downtown,Railway Station,UberX,2.78,6.4,Wallet,Cloudy,1.0,Completed,102.66,5.0,4.8
UB106840,2024-07-23,20:37,Tuesday,20,False,Tech Park,Riverside,UberGo,5.14,12.9,Card,Cloudy,1.0,Completed,115.89,4.1,4.6
UB104432,2024-07-23,21:14,Tuesday,21,False,Riverside,Tech Park,UberGo,4.88,11.5,Card,Clear,1.0,Completed,110.93,4.5,4.7
UB105938,2024-07-23,21:17,Tuesday,21,False,Tech Park,Riverside,Moto,4.56,11.7,UPI,Clear,1.0,Completed,51.72,4.7,4.5
UB114361,2024-07-23,21:34,Tuesday,21,False,Downtown,Railway Station,Premier,9.8,31.2,UPI,Clear,1.0,No Cars Available,0.0,,
UB109380,2024-07-23,21:57,Tuesday,21,False,Old City,Downtown,UberX,8.37,20.6,Card,Clear,1.0,Completed,200.89,4.1,5.0
UB118053,2024-07-24,04:22,Wednesday,4,False,Suburb South,University Area,Moto,11.55,28.0,Wallet,Clear,1.0,No Cars Available,0.0,,
UB105499,2024-07-24,05:27,Wednesday,5,False,Railway Station,Tech Park,Moto,2.25,6.7,UPI,Clear,1.0,No Cars Available,0.0,,
UB109566,2024-07-24,06:40,Wednesday,6,False,Tech Park,Suburb North,Premier,9.89,34.6,UPI,Clear,1.0,Completed,324.25,4.9,4.7
UB113801,2024-07-24,07:01,Wednesday,7,False,Railway Station,Downtown,Moto,4.19,9.9,Card,Fog,1.0,Completed,48.06,4.6,5.0
UB119060,2024-07-24,07:58,Wednesday,7,False,Airport,Suburb North,UberGo,8.29,32.1,Wallet,Clear,1.0,Completed,179.34,4.5,4.2
UB108510,2024-07-24,08:02,Wednesday,8,False,Railway Station,University Area,UberGo,3.98,9.4,UPI,Clear,1.2,Cancelled by Driver,0.0,,
UB101363,2024-07-24,08:10,Wednesday,8,False,Tech Park,University Area,Auto,8.34,18.0,Card,Cloudy,2.0,Completed,219.44,5.0,4.6
UB116565,2024-07-24,08:22,Wednesday,8,False,Old City,Suburb South,UberX,13.18,46.2,Card,Clear,1.2,No Cars Available,0.0,,
UB103539,2024-07-24,08:36,Wednesday,8,False,Airport,Mall District,UberGo,5.95,21.6,UPI,Clear,1.0,Completed,137.85,4.7,4.8
UB117874,2024-07-24,08:44,Wednesday,8,False,Tech Park,Suburb North,Moto,2.23,8.4,UPI,Rain,1.2,Completed,42.12,4.7,4.5
UB102954,2024-07-24,08:57,Wednesday,8,False,Old City,Suburb South,Moto,5.25,20.4,Cash,Rain,1.8,Completed,113.08,4.5,4.5
UB117551,2024-07-24,09:00,Wednesday,9,False,Airport,Suburb North,Auto,1.09,8.8,UPI,Clear,1.8,Completed,76.54,4.6,4.3
UB100707,2024-07-24,09:44,Wednesday,9,False,Old City,Suburb North,Auto,0.8,3.0,UPI,Cloudy,1.0,Completed,34.4,4.9,5.0
UB100131,2024-07-24,09:59,Wednesday,9,False,Airport,Old City,UberGo,3.87,6.8,UPI,Cloudy,1.8,Completed,166.99,4.7,4.3
UB104081,2024-07-24,10:02,Wednesday,10,False,Suburb South,Downtown,UberGo,4.39,12.8,UPI,Clear,1.0,Completed,107.49,4.4,4.8
UB105352,2024-07-24,10:07,Wednesday,10,False,Airport,Downtown,UberGo,10.31,33.5,UPI,Clear,1.0,Completed,203.66,4.7,4.7
UB106801,2024-07-24,10:19,Wednesday,10,False,Airport,Downtown,UberGo,7.24,25.2,Card,Rain,1.8,Completed,283.39,5.0,5.0
UB116543,2024-07-24,10:38,Wednesday,10,False,Suburb North,Riverside,Moto,7.28,20.2,Cash,Clear,1.0,Completed,74.84,4.9,4.7
UB104942,2024-07-24,10:47,Wednesday,10,False,Railway Station,University Area,UberGo,3.92,16.1,UPI,Clear,1.0,Completed,107.27,4.9,5.0
UB104196,2024-07-24,11:02,Wednesday,11,False,Riverside,Suburb North,UberGo,2.47,8.5,UPI,Clear,1.0,Completed,79.92,4.8,4.8
UB109819,2024-07-24,11:20,Wednesday,11,False,Suburb South,Riverside,UberGo,9.26,33.0,UPI,Cloudy,1.0,Completed,191.36,4.4,5.0
UB116186,2024-07-24,11:22,Wednesday,11,False,Downtown,Old City,UberGo,8.16,23.1,UPI,Clear,1.0,Completed,164.41,4.4,4.4
UB112422,2024-07-24,11:42,Wednesday,11,False,Riverside,Railway Station,UberGo,5.87,12.4,Card,Clear,1.0,Completed,123.17,4.9,4.7
UB100296,2024-07-24,11:55,Wednesday,11,False,Tech Park,Riverside,Moto,2.05,9.3,UPI,Cloudy,1.0,Completed,34.74,4.6,4.5
UB112820,2024-07-24,13:03,Wednesday,13,False,Mall District,Airport,Auto,2.98,8.5,Wallet,Cloudy,1.0,Completed,57.34,4.6,4.8
UB111778,2024-07-24,14:05,Wednesday,14,False,Railway Station,Airport,UberXL,2.15,4.4,Cash,Clear,1.0,Completed,113.2,4.2,4.3
UB109366,2024-07-24,16:16,Wednesday,16,False,Mall District,Old City,Auto,7.53,24.8,Cash,Fog,1.0,Completed,110.04,4.8,5.0
UB103690,2024-07-24,17:07,Wednesday,17,False,Mall District,Downtown,Moto,1.35,5.1,UPI,Clear,1.0,Completed,27.18,4.8,4.7
UB117440,2024-07-24,17:20,Wednesday,17,False,University Area,Suburb North,Moto,2.1,5.3,UPI,Rain,1.0,Completed,31.84,4.0,4.3
UB101915,2024-07-24,17:25,Wednesday,17,False,Suburb South,University Area,Premier,14.89,32.1,Cash,Fog,1.0,Completed,403.75,4.8,4.9
UB117214,2024-07-24,17:39,Wednesday,17,False,Downtown,University Area,Auto,12.54,45.7,UPI,Cloudy,1.0,Completed,171.02,4.3,4.8
UB114519,2024-07-24,17:44,Wednesday,17,False,Downtown,Mall District,Auto,10.52,24.8,Card,Clear,1.0,No Cars Available,0.0,,
UB113041,2024-07-24,17:53,Wednesday,17,False,Tech Park,Riverside,Auto,4.39,13.2,UPI,Fog,1.0,Completed,73.32,4.3,5.0
UB119420,2024-07-24,18:09,Wednesday,18,False,Airport,Suburb South,Auto,7.28,18.5,UPI,Clear,1.5,No Cars Available,0.0,,
UB119050,2024-07-24,18:13,Wednesday,18,False,Mall District,University Area,UberGo,1.95,3.0,Cash,Clear,1.2,Cancelled by Rider,0.0,,
UB101639,2024-07-24,18:17,Wednesday,18,False,Old City,Airport,Auto,13.12,52.0,Cash,Rain,1.0,Cancelled by Driver,0.0,,
UB108481,2024-07-24,18:24,Wednesday,18,False,Airport,Railway Station,Premier,0.8,3.0,Card,Cloudy,1.0,Completed,100.2,4.1,4.2
UB105577,2024-07-24,18:38,Wednesday,18,False,Railway Station,Tech Park,Moto,5.23,13.1,UPI,Clear,1.2,Completed,68.23,4.4,4.2
UB115560,2024-07-24,19:11,Wednesday,19,False,Tech Park,Riverside,UberX,6.82,18.6,UPI,Cloudy,1.5,Completed,265.71,4.8,4.6
UB109721,2024-07-24,19:24,Wednesday,19,False,Airport,Suburb North,UberX,1.7,4.8,UPI,Clear,1.0,Completed,85.74,4.5,4.7
UB105142,2024-07-24,19:28,Wednesday,19,False,Railway Station,Old City,Auto,3.15,10.0,UPI,Clear,1.0,Completed,60.2,4.9,5.0
UB109128,2024-07-24,19:29,Wednesday,19,False,Airport,Railway Station,Auto,0.8,4.5,Card,Rain,1.0,Completed,35.9,4.1,4.3
UB106841,2024-07-24,19:43,Wednesday,19,False,Suburb South,University Area,UberGo,4.93,13.4,Wallet,Cloudy,1.0,No Cars Available,0.0,,
UB119227,2024-07-24,19:54,Wednesday,19,False,Railway Station,Downtown,UberGo,19.52,75.8,Cash,Cloudy,1.0,Completed,368.42,4.4,5.0
UB113744,2024-07-24,19:57,Wednesday,19,False,Airport,University Area,Auto,2.36,12.6,Card,Clear,1.2,Completed,67.78,5.0,4.5
UB110639,2024-07-24,20:15,Wednesday,20,False,University Area,Tech Park,UberGo,11.61,40.8,Cash,Rain,1.2,No Cars Available,0.0,,
UB107243,2024-07-24,20:21,Wednesday,20,False,Suburb South,Railway Station,UberX,5.58,17.0,UPI,Fog,1.0,Completed,158.14,4.8,4.9
UB117063,2024-07-24,20:31,Wednesday,20,False,Airport,Railway Station,UberX,1.41,3.0,Cash,Clear,1.0,Completed,78.73,4.6,5.0
UB116675,2024-07-24,21:29,Wednesday,21,False,Suburb South,University Area,UberGo,5.49,16.8,UPI,Clear,1.0,Completed,125.59,4.5,4.7
UB101053,2024-07-24,22:12,Wednesday,22,False,Riverside,Railway Station,UberGo,4.38,9.7,UPI,Cloudy,1.0,Completed,102.73,4.6,4.5
UB103985,2024-07-24,23:40,Wednesday,23,False,Downtown,Suburb South,Premier,1.74,5.3,Wallet,Clear,1.0,Completed,121.24,4.8,5.0
UB114287,2024-07-25,01:24,Thursday,1,False,Downtown,Old City,Auto,11.42,30.3,UPI,Rain,1.0,Completed,146.66,4.2,4.7
UB111311,2024-07-25,02:23,Thursday,2,False,Riverside,Suburb South,Premier,2.07,5.5,Cash,Clear,1.0,No Cars Available,0.0,,
UB102710,2024-07-25,02:54,Thursday,2,False,Tech Park,Suburb North,UberGo,3.59,15.3,Card,Clear,1.0,Completed,102.44,4.4,4.8
UB101334,2024-07-25,03:31,Thursday,3,False,University Area,Riverside,UberX,7.11,28.2,Cash,Clear,1.0,Completed,198.19,5.0,4.3
UB103658,2024-07-25,05:38,Thursday,5,False,Railway Station,Suburb South,Auto,1.92,7.2,Card,Cloudy,1.0,Completed,47.56,4.3,4.3
UB119502,2024-07-25,05:53,Thursday,5,False,Tech Park,Suburb South,UberGo,6.04,17.7,Cash,Clear,1.0,Completed,132.99,4.2,4.7
UB112478,2024-07-25,06:01,Thursday,6,False,Mall District,Airport,Premier,4.3,17.8,UPI,Cloudy,1.0,Completed,192.26,4.9,4.1
UB119753,2024-07-25,06:17,Thursday,6,False,Suburb North,Downtown,UberX,4.89,12.1,Card,Rain,1.2,Completed,168.42,4.6,4.4
UB111365,2024-07-25,06:45,Thursday,6,False,Suburb South,Mall District,Moto,13.2,32.7,UPI,Clear,1.0,Completed,120.36,4.8,4.7
UB104649,2024-07-25,06:52,Thursday,6,False,Railway Station,Riverside,UberX,4.59,14.2,Wallet,Cloudy,1.0,Completed,140.23,4.2,5.0
UB113506,2024-07-25,07:40,Thursday,7,False,Railway Station,Suburb North,Premier,4.61,12.0,Wallet,Clear,1.0,Completed,184.77,4.9,4.7
UB101417,2024-07-25,07:41,Thursday,7,False,Riverside,Tech Park,Auto,13.0,53.0,UPI,Clear,1.0,Completed,182.0,4.8,4.9
UB101692,2024-07-25,08:38,Thursday,8,False,Airport,Downtown,UberX,6.72,23.6,UPI,Rain,1.2,Completed,221.81,4.8,4.6
UB112149,2024-07-25,08:49,Thursday,8,False,Downtown,Railway Station,UberX,1.89,5.0,Cash,Fog,2.0,Completed,177.14,4.8,4.7
UB119044,2024-07-25,08:57,Thursday,8,False,Suburb North,Downtown,Premier,5.0,14.6,Wallet,Clear,2.0,Completed,394.24,4.3,4.5
UB101984,2024-07-25,09:06,Thursday,9,False,University Area,Railway Station,Premier,1.47,9.2,Card,Clear,1.5,Completed,187.84,4.2,4.9
UB103003,2024-07-25,09:26,Thursday,9,False,Tech Park,Railway Station,Premier,1.25,3.0,UPI,Fog,1.8,Completed,194.13,4.5,4.4
UB115530,2024-07-25,09:41,Thursday,9,False,Downtown,Tech Park,UberX,3.86,14.1,UPI,Clear,1.5,Completed,195.84,5.0,4.4
UB109456,2024-07-25,10:01,Thursday,10,False,Suburb South,Downtown,Premier,13.24,44.3,Wallet,Clear,1.0,Completed,402.54,4.5,4.1
UB115353,2024-07-25,10:17,Thursday,10,False,Suburb South,Suburb North,Auto,4.49,9.8,UPI,Clear,1.0,Completed,70.72,4.4,5.0
UB105534,2024-07-25,10:34,Thursday,10,False,Riverside,Downtown,Moto,3.39,8.5,Card,Clear,1.0,Completed,42.14,5.0,4.6
UB112918,2024-07-25,11:31,Thursday,11,False,Railway Station,Downtown,UberX,11.49,45.0,UPI,Clear,1.0,Completed,285.37,4.8,4.7
UB118824,2024-07-25,12:10,Thursday,12,False,Old City,Downtown,Moto,13.59,30.8,Card,Fog,1.0,Completed,121.18,5.0,5.0
UB112448,2024-07-25,12:47,Thursday,12,False,Suburb South,Mall District,UberX,3.67,9.2,UPI,Clear,1.0,Completed,119.27,4.4,4.3
UB119741,2024-07-25,15:18,Thursday,15,False,Riverside,Downtown,Moto,4.09,15.4,Wallet,Clear,1.0,Completed,51.86,4.0,4.4
UB108648,2024-07-25,16:15,Thursday,16,False,Tech Park,Airport,Auto,6.88,24.6,UPI,Cloudy,1.0,Completed,104.64,4.8,4.0
